country	year	pop	continent	lifeExp	gdpPercap	Continent_meanlifeExp	minLifeExp	meanlifeexpbyyear
Botswana	1992	1342614	Africa	62.745	7954.111645	50.5927923390684	46.634	53.3729182736405
Botswana	1997	1536536	Africa	52.556	8647.142313	50.5927923390684	46.634	53.2832668246949
Botswana	2002	1630347	Africa	46.634	11003.60508	50.5927923390684	46.634	53.3031425757613
Botswana	2007	1639131	Africa	50.728	12569.85177	50.5927923390684	46.634	54.564410575582
Mauritius	1952	516556	Africa	50.986	1967.955707	50.5927923390684	50.986	38.7997279750475
Mauritius	1957	609816	Africa	58.089	2034.037981	50.5927923390684	50.986	40.9403052180766
Mauritius	1962	701016	Africa	60.246	2529.067487	50.5927923390684	50.986	43.0992460329128
Mauritius	1967	789309	Africa	61.557	2475.387562	50.5927923390684	50.986	45.1772077062905
Mauritius	1972	851334	Africa	62.944	2575.484158	50.5927923390684	50.986	47.2122936521501
Mauritius	1977	913025	Africa	64.93	3710.982963	50.5927923390684	50.986	49.2088278705277
Mauritius	1982	992040	Africa	66.711	3688.037739	50.5927923390684	50.986	51.017435577706
Mauritius	1987	1042663	Africa	68.74	4783.586903	50.5927923390684	50.986	52.8247902051933
Mauritius	1992	1096202	Africa	69.745	6058.253846	50.5927923390684	50.986	53.3729182736405
Mauritius	1997	1149818	Africa	70.736	7425.705295	50.5927923390684	50.986	53.2832668246949
Mauritius	2002	1200206	Africa	71.954	9021.815894	50.5927923390684	50.986	53.3031425757613
Mauritius	2007	1250882	Africa	72.801	10956.99112	50.5927923390684	50.986	54.564410575582
Reunion	1952	257700	Africa	52.724	2718.885295	50.5927923390684	52.724	38.7997279750475
Reunion	1957	308700	Africa	55.09	2769.451844	50.5927923390684	52.724	40.9403052180766
Reunion	1962	358900	Africa	57.666	3173.72334	50.5927923390684	52.724	43.0992460329128
Reunion	1967	414024	Africa	60.542	4021.175739	50.5927923390684	52.724	45.1772077062905
Reunion	1972	461633	Africa	64.274	5047.658563	50.5927923390684	52.724	47.2122936521501
Reunion	1977	492095	Africa	67.064	4319.804067	50.5927923390684	52.724	49.2088278705277
Reunion	1982	517810	Africa	69.885	5267.219353	50.5927923390684	52.724	51.017435577706
Reunion	1987	562035	Africa	71.913	5303.377488	50.5927923390684	52.724	52.8247902051933
Reunion	1992	622191	Africa	73.615	6101.255823	50.5927923390684	52.724	53.3729182736405
Reunion	1997	684810	Africa	74.772	6071.941411	50.5927923390684	52.724	53.2832668246949
Reunion	2002	743981	Africa	75.744	6316.1652	50.5927923390684	52.724	53.3031425757613
Reunion	2007	798094	Africa	76.442	7670.122558	50.5927923390684	52.724	54.564410575582
Afghanistan	1952	8425333	Asia	28.801	779.4453145	61.1185600859081	28.801	42.9411433823233
Afghanistan	1957	9240934	Asia	30.332	820.8530296	61.1185600859081	28.801	47.2883493522573
Afghanistan	1962	10267083	Asia	31.997	853.10071	61.1185600859081	28.801	46.5736939433803
Afghanistan	1967	11537966	Asia	34.02	836.1971382	61.1185600859081	28.801	53.8826096143001
Afghanistan	1972	13079460	Asia	36.088	739.9811058	61.1185600859081	28.801	57.5215851305976
Afghanistan	1977	14880372	Asia	38.438	786.11336	61.1185600859081	28.801	59.5564806946822
Afghanistan	1982	12881816	Asia	39.854	978.0114388	61.1185600859081	28.801	61.5747159471937
Afghanistan	1987	13867957	Asia	40.822	852.3959448	61.1185600859081	28.801	63.5371015638466
Afghanistan	1992	16317921	Asia	41.674	649.3413952	61.1185600859081	28.801	65.1487439322734
Afghanistan	1997	22227415	Asia	41.763	635.341351	61.1185600859081	28.801	66.7709212276375
Afghanistan	2002	25268405	Asia	42.129	726.7340548	61.1185600859081	28.801	68.1373185404793
Afghanistan	2007	31889923	Asia	43.828	974.5803384	61.1185600859081	28.801	69.4438630420502
Cambodia	1952	4693836	Asia	39.417	368.4692856	61.1185600859081	31.22	42.9411433823233
Cambodia	1957	5322536	Asia	41.366	434.0383364	61.1185600859081	31.22	47.2883493522573
Cambodia	1962	6083619	Asia	43.415	496.9136476	61.1185600859081	31.22	46.5736939433803
Cambodia	1967	6960067	Asia	45.415	523.4323142	61.1185600859081	31.22	53.8826096143001
Cambodia	1972	7450606	Asia	40.317	421.6240257	61.1185600859081	31.22	57.5215851305976
Cambodia	1977	6978607	Asia	31.22	524.9721832	61.1185600859081	31.22	59.5564806946822
Cambodia	1982	7272485	Asia	50.957	624.4754784	61.1185600859081	31.22	61.5747159471937
Cambodia	1987	8371791	Asia	53.914	683.8955732	61.1185600859081	31.22	63.5371015638466
Cambodia	1992	10150094	Asia	55.803	682.3031755	61.1185600859081	31.22	65.1487439322734
Cambodia	1997	11782962	Asia	56.534	734.28517	61.1185600859081	31.22	66.7709212276375
Cambodia	2002	12926707	Asia	56.752	896.2260153	61.1185600859081	31.22	68.1373185404793
Cambodia	2007	14131858	Asia	59.723	1713.778686	61.1185600859081	31.22	69.4438630420502
Yemen, Rep.	1952	4963829	Asia	32.548	781.7175761	61.1185600859081	32.548	42.9411433823233
Yemen, Rep.	1957	5498090	Asia	33.97	804.8304547	61.1185600859081	32.548	47.2883493522573
Yemen, Rep.	1962	6120081	Asia	35.18	825.6232006	61.1185600859081	32.548	46.5736939433803
Yemen, Rep.	1967	6740785	Asia	36.984	862.4421463	61.1185600859081	32.548	53.8826096143001
Yemen, Rep.	1972	7407075	Asia	39.848	1265.047031	61.1185600859081	32.548	57.5215851305976
Yemen, Rep.	1977	8403990	Asia	44.175	1829.765177	61.1185600859081	32.548	59.5564806946822
Yemen, Rep.	1982	9657618	Asia	49.113	1977.55701	61.1185600859081	32.548	61.5747159471937
Yemen, Rep.	1987	11219340	Asia	52.922	1971.741538	61.1185600859081	32.548	63.5371015638466
Yemen, Rep.	1992	13367997	Asia	55.599	1879.496673	61.1185600859081	32.548	65.1487439322734
Yemen, Rep.	1997	15826497	Asia	58.02	2117.484526	61.1185600859081	32.548	66.7709212276375
Yemen, Rep.	2002	18701257	Asia	60.308	2234.820827	61.1185600859081	32.548	68.1373185404793
Yemen, Rep.	2007	22211743	Asia	62.698	2280.769906	61.1185600859081	32.548	69.4438630420502
Nepal	1952	9182536	Asia	36.157	545.8657229	61.1185600859081	36.157	42.9411433823233
Nepal	1957	9682338	Asia	37.686	597.9363558	61.1185600859081	36.157	47.2883493522573
Nepal	1962	10332057	Asia	39.393	652.3968593	61.1185600859081	36.157	46.5736939433803
Nepal	1967	11261690	Asia	41.472	676.4422254	61.1185600859081	36.157	53.8826096143001
Nepal	1972	12412593	Asia	43.971	674.7881296	61.1185600859081	36.157	57.5215851305976
Nepal	1977	13933198	Asia	46.748	694.1124398	61.1185600859081	36.157	59.5564806946822
Nepal	1982	15796314	Asia	49.594	718.3730947	61.1185600859081	36.157	61.5747159471937
Nepal	1987	17917180	Asia	52.537	775.6324501	61.1185600859081	36.157	63.5371015638466
Nepal	1992	20326209	Asia	55.727	897.7403604	61.1185600859081	36.157	65.1487439322734
Nepal	1997	23001113	Asia	59.426	1010.892138	61.1185600859081	36.157	66.7709212276375
Nepal	2002	25873917	Asia	61.34	1057.206311	61.1185600859081	36.157	68.1373185404793
Nepal	2007	28901790	Asia	63.785	1091.359778	61.1185600859081	36.157	69.4438630420502
Myanmar	1952	20092996	Asia	36.319	331	61.1185600859081	36.319	42.9411433823233
Myanmar	1957	21731844	Asia	41.905	350	61.1185600859081	36.319	47.2883493522573
Myanmar	1962	23634436	Asia	45.108	388	61.1185600859081	36.319	46.5736939433803
Myanmar	1967	25870271	Asia	49.379	349	61.1185600859081	36.319	53.8826096143001
Myanmar	1972	28466390	Asia	53.07	357	61.1185600859081	36.319	57.5215851305976
Myanmar	1977	31528087	Asia	56.059	371	61.1185600859081	36.319	59.5564806946822
Myanmar	1982	34680442	Asia	58.056	424	61.1185600859081	36.319	61.5747159471937
Myanmar	1987	38028578	Asia	58.339	385	61.1185600859081	36.319	63.5371015638466
Myanmar	1992	40546538	Asia	59.32	347	61.1185600859081	36.319	65.1487439322734
Myanmar	1997	43247867	Asia	60.328	415	61.1185600859081	36.319	66.7709212276375
Myanmar	2002	45598081	Asia	59.908	611	61.1185600859081	36.319	68.1373185404793
Myanmar	2007	47761980	Asia	62.069	944	61.1185600859081	36.319	69.4438630420502
India	1952	3.72e+08	Asia	37.373	546.5657493	61.1185600859081	37.373	42.9411433823233
India	1957	4.09e+08	Asia	40.249	590.061996	61.1185600859081	37.373	47.2883493522573
India	1962	4.54e+08	Asia	43.605	658.3471509	61.1185600859081	37.373	46.5736939433803
India	1967	5.06e+08	Asia	47.193	700.7706107	61.1185600859081	37.373	53.8826096143001
India	1972	5.67e+08	Asia	50.651	724.032527	61.1185600859081	37.373	57.5215851305976
India	1977	6.34e+08	Asia	54.208	813.337323	61.1185600859081	37.373	59.5564806946822
India	1982	7.08e+08	Asia	56.596	855.7235377	61.1185600859081	37.373	61.5747159471937
India	1987	7.88e+08	Asia	58.553	976.5126756	61.1185600859081	37.373	63.5371015638466
India	1992	8.72e+08	Asia	60.223	1164.406809	61.1185600859081	37.373	65.1487439322734
India	1997	9.59e+08	Asia	61.765	1458.817442	61.1185600859081	37.373	66.7709212276375
India	2002	1034172547	Asia	62.879	1746.769454	61.1185600859081	37.373	68.1373185404793
India	2007	1110396331	Asia	64.698	2452.210407	61.1185600859081	37.373	69.4438630420502
Indonesia	1952	82052000	Asia	37.468	749.6816546	61.1185600859081	37.468	42.9411433823233
Indonesia	1957	90124000	Asia	39.918	858.9002707	61.1185600859081	37.468	47.2883493522573
Indonesia	1962	99028000	Asia	42.518	849.2897701	61.1185600859081	37.468	46.5736939433803
Indonesia	1967	109343000	Asia	45.964	762.4317721	61.1185600859081	37.468	53.8826096143001
Indonesia	1972	121282000	Asia	49.203	1111.107907	61.1185600859081	37.468	57.5215851305976
Indonesia	1977	136725000	Asia	52.702	1382.702056	61.1185600859081	37.468	59.5564806946822
Indonesia	1982	153343000	Asia	56.159	1516.872988	61.1185600859081	37.468	61.5747159471937
Indonesia	1987	169276000	Asia	60.137	1748.356961	61.1185600859081	37.468	63.5371015638466
Indonesia	1992	184816000	Asia	62.681	2383.140898	61.1185600859081	37.468	65.1487439322734
Indonesia	1997	199278000	Asia	66.041	3119.335603	61.1185600859081	37.468	66.7709212276375
Indonesia	2002	211060000	Asia	68.588	2873.91287	61.1185600859081	37.468	68.1373185404793
Indonesia	2007	223547000	Asia	70.65	3540.651564	61.1185600859081	37.468	69.4438630420502
Bangladesh	1952	46886859	Asia	37.484	684.2441716	61.1185600859081	37.484	42.9411433823233
Bangladesh	1957	51365468	Asia	39.348	661.6374577	61.1185600859081	37.484	47.2883493522573
Bangladesh	1962	56839289	Asia	41.216	686.3415538	61.1185600859081	37.484	46.5736939433803
Bangladesh	1967	62821884	Asia	43.453	721.1860862	61.1185600859081	37.484	53.8826096143001
Bangladesh	1972	70759295	Asia	45.252	630.2336265	61.1185600859081	37.484	57.5215851305976
Bangladesh	1977	80428306	Asia	46.923	659.8772322	61.1185600859081	37.484	59.5564806946822
Bangladesh	1982	93074406	Asia	50.009	676.9818656	61.1185600859081	37.484	61.5747159471937
Bangladesh	1987	103764241	Asia	52.819	751.9794035	61.1185600859081	37.484	63.5371015638466
Bangladesh	1992	113704579	Asia	56.018	837.8101643	61.1185600859081	37.484	65.1487439322734
Bangladesh	1997	123315288	Asia	59.412	972.7700352	61.1185600859081	37.484	66.7709212276375
Bangladesh	2002	135656790	Asia	62.013	1136.39043	61.1185600859081	37.484	68.1373185404793
Bangladesh	2007	150448339	Asia	64.062	1391.253792	61.1185600859081	37.484	69.4438630420502
Oman	1952	507833	Asia	37.578	1828.230307	61.1185600859081	37.578	42.9411433823233
Oman	1957	561977	Asia	40.08	2242.746551	61.1185600859081	37.578	47.2883493522573
Oman	1962	628164	Asia	43.165	2924.638113	61.1185600859081	37.578	46.5736939433803
Oman	1967	714775	Asia	46.988	4720.942687	61.1185600859081	37.578	53.8826096143001
Oman	1972	829050	Asia	52.143	10618.03855	61.1185600859081	37.578	57.5215851305976
Oman	1977	1004533	Asia	57.367	11848.34392	61.1185600859081	37.578	59.5564806946822
Oman	1982	1301048	Asia	62.728	12954.79101	61.1185600859081	37.578	61.5747159471937
Oman	1987	1593882	Asia	67.734	18115.22313	61.1185600859081	37.578	63.5371015638466
Oman	1992	1915208	Asia	71.197	18616.70691	61.1185600859081	37.578	65.1487439322734
Oman	1997	2283635	Asia	72.499	19702.05581	61.1185600859081	37.578	66.7709212276375
Oman	2002	2713462	Asia	74.193	19774.83687	61.1185600859081	37.578	68.1373185404793
Oman	2007	3204897	Asia	75.64	22316.19287	61.1185600859081	37.578	69.4438630420502
Saudi Arabia	1952	4005677	Asia	39.875	6459.554823	61.1185600859081	39.875	42.9411433823233
Saudi Arabia	1957	4419650	Asia	42.868	8157.591248	61.1185600859081	39.875	47.2883493522573
Saudi Arabia	1962	4943029	Asia	45.914	11626.41975	61.1185600859081	39.875	46.5736939433803
Saudi Arabia	1967	5618198	Asia	49.901	16903.04886	61.1185600859081	39.875	53.8826096143001
Saudi Arabia	1972	6472756	Asia	53.886	24837.42865	61.1185600859081	39.875	57.5215851305976
Saudi Arabia	1977	8128505	Asia	58.69	34167.7626	61.1185600859081	39.875	59.5564806946822
Saudi Arabia	1982	11254672	Asia	63.012	33693.17525	61.1185600859081	39.875	61.5747159471937
Saudi Arabia	1987	14619745	Asia	66.295	21198.26136	61.1185600859081	39.875	63.5371015638466
Saudi Arabia	1992	16945857	Asia	68.768	24841.61777	61.1185600859081	39.875	65.1487439322734
Saudi Arabia	1997	21229759	Asia	70.533	20586.69019	61.1185600859081	39.875	66.7709212276375
Saudi Arabia	2002	24501530	Asia	71.626	19014.54118	61.1185600859081	39.875	68.1373185404793
Saudi Arabia	2007	27601038	Asia	72.777	21654.83194	61.1185600859081	39.875	69.4438630420502
Vietnam	1952	26246839	Asia	40.412	605.0664917	61.1185600859081	40.412	42.9411433823233
Vietnam	1957	28998543	Asia	42.887	676.2854478	61.1185600859081	40.412	47.2883493522573
Vietnam	1962	33796140	Asia	45.363	772.0491602	61.1185600859081	40.412	46.5736939433803
Vietnam	1967	39463910	Asia	47.838	637.1232887	61.1185600859081	40.412	53.8826096143001
Vietnam	1972	44655014	Asia	50.254	699.5016441	61.1185600859081	40.412	57.5215851305976
Vietnam	1977	50533506	Asia	55.764	713.5371196	61.1185600859081	40.412	59.5564806946822
Vietnam	1982	56142181	Asia	58.816	707.2357863	61.1185600859081	40.412	61.5747159471937
Vietnam	1987	62826491	Asia	62.82	820.7994449	61.1185600859081	40.412	63.5371015638466
Vietnam	1992	69940728	Asia	67.662	989.0231487	61.1185600859081	40.412	65.1487439322734
Vietnam	1997	76048996	Asia	70.672	1385.896769	61.1185600859081	40.412	66.7709212276375
Vietnam	2002	80908147	Asia	73.017	1764.456677	61.1185600859081	40.412	68.1373185404793
Vietnam	2007	85262356	Asia	74.249	2441.576404	61.1185600859081	40.412	69.4438630420502
Mongolia	1952	800663	Asia	42.244	786.5668575	61.1185600859081	42.244	42.9411433823233
Mongolia	1957	882134	Asia	45.248	912.6626085	61.1185600859081	42.244	47.2883493522573
Mongolia	1962	1010280	Asia	48.251	1056.353958	61.1185600859081	42.244	46.5736939433803
Mongolia	1967	1149500	Asia	51.253	1226.04113	61.1185600859081	42.244	53.8826096143001
Mongolia	1972	1320500	Asia	53.754	1421.741975	61.1185600859081	42.244	57.5215851305976
Mongolia	1977	1528000	Asia	55.491	1647.511665	61.1185600859081	42.244	59.5564806946822
Mongolia	1982	1756032	Asia	57.489	2000.603139	61.1185600859081	42.244	61.5747159471937
Mongolia	1987	2015133	Asia	60.222	2338.008304	61.1185600859081	42.244	63.5371015638466
Mongolia	1992	2312802	Asia	61.271	1785.402016	61.1185600859081	42.244	65.1487439322734
Mongolia	1997	2494803	Asia	63.625	1902.2521	61.1185600859081	42.244	66.7709212276375
Mongolia	2002	2674234	Asia	65.033	2140.739323	61.1185600859081	42.244	68.1373185404793
Mongolia	2007	2874127	Asia	66.803	3095.772271	61.1185600859081	42.244	69.4438630420502
Jordan	1952	607914	Asia	43.158	1546.907807	61.1185600859081	43.158	42.9411433823233
Jordan	1957	746559	Asia	45.669	1886.080591	61.1185600859081	43.158	47.2883493522573
Jordan	1962	933559	Asia	48.126	2348.009158	61.1185600859081	43.158	46.5736939433803
Jordan	1967	1255058	Asia	51.629	2741.796252	61.1185600859081	43.158	53.8826096143001
Jordan	1972	1613551	Asia	56.528	2110.856309	61.1185600859081	43.158	57.5215851305976
Jordan	1977	1937652	Asia	61.134	2852.351568	61.1185600859081	43.158	59.5564806946822
Jordan	1982	2347031	Asia	63.739	4161.415959	61.1185600859081	43.158	61.5747159471937
Jordan	1987	2820042	Asia	65.869	4448.679912	61.1185600859081	43.158	63.5371015638466
Jordan	1992	3867409	Asia	68.015	3431.593647	61.1185600859081	43.158	65.1487439322734
Jordan	1997	4526235	Asia	69.772	3645.379572	61.1185600859081	43.158	66.7709212276375
Jordan	2002	5307470	Asia	71.263	3844.917194	61.1185600859081	43.158	68.1373185404793
Jordan	2007	6053193	Asia	72.535	4519.461171	61.1185600859081	43.158	69.4438630420502
West Bank and Gaza	1952	1030585	Asia	43.16	1515.592329	61.1185600859081	43.16	42.9411433823233
West Bank and Gaza	1957	1070439	Asia	45.671	1827.067742	61.1185600859081	43.16	47.2883493522573
West Bank and Gaza	1962	1133134	Asia	48.127	2198.956312	61.1185600859081	43.16	46.5736939433803
West Bank and Gaza	1967	1142636	Asia	51.631	2649.715007	61.1185600859081	43.16	53.8826096143001
West Bank and Gaza	1972	1089572	Asia	56.532	3133.409277	61.1185600859081	43.16	57.5215851305976
West Bank and Gaza	1977	1261091	Asia	60.765	3682.831494	61.1185600859081	43.16	59.5564806946822
West Bank and Gaza	1982	1425876	Asia	64.406	4336.032082	61.1185600859081	43.16	61.5747159471937
West Bank and Gaza	1987	1691210	Asia	67.046	5107.197384	61.1185600859081	43.16	63.5371015638466
West Bank and Gaza	1992	2104779	Asia	69.718	6017.654756	61.1185600859081	43.16	65.1487439322734
West Bank and Gaza	1997	2826046	Asia	71.096	7110.667619	61.1185600859081	43.16	66.7709212276375
West Bank and Gaza	2002	3389578	Asia	72.37	4515.487575	61.1185600859081	43.16	68.1373185404793
West Bank and Gaza	2007	4018332	Asia	73.422	3025.349798	61.1185600859081	43.16	69.4438630420502
Pakistan	1952	41346560	Asia	43.436	684.5971438	61.1185600859081	43.436	42.9411433823233
Pakistan	1957	46679944	Asia	45.557	747.0835292	61.1185600859081	43.436	47.2883493522573
Pakistan	1962	53100671	Asia	47.67	803.3427418	61.1185600859081	43.436	46.5736939433803
Pakistan	1967	60641899	Asia	49.8	942.4082588	61.1185600859081	43.436	53.8826096143001
Pakistan	1972	69325921	Asia	51.929	1049.938981	61.1185600859081	43.436	57.5215851305976
Pakistan	1977	78152686	Asia	54.043	1175.921193	61.1185600859081	43.436	59.5564806946822
Pakistan	1982	91462088	Asia	56.158	1443.429832	61.1185600859081	43.436	61.5747159471937
Pakistan	1987	105186881	Asia	58.245	1704.686583	61.1185600859081	43.436	63.5371015638466
Pakistan	1992	120065004	Asia	60.838	1971.829464	61.1185600859081	43.436	65.1487439322734
Pakistan	1997	135564834	Asia	61.818	2049.350521	61.1185600859081	43.436	66.7709212276375
Pakistan	2002	153403524	Asia	63.61	2092.712441	61.1185600859081	43.436	68.1373185404793
Pakistan	2007	169270617	Asia	65.483	2605.94758	61.1185600859081	43.436	69.4438630420502
China	1952	556263527.999989	Asia	44	400.448610699994	61.1185600859081	44	42.9411433823233
China	1957	637408000	Asia	50.54896	575.9870009	61.1185600859081	44	47.2883493522573
China	1962	665770000	Asia	44.50136	487.6740183	61.1185600859081	44	46.5736939433803
China	1967	754550000	Asia	58.38112	612.7056934	61.1185600859081	44	53.8826096143001
China	1972	862030000	Asia	63.11888	676.9000921	61.1185600859081	44	57.5215851305976
China	1977	943455000	Asia	63.96736	741.2374699	61.1185600859081	44	59.5564806946822
China	1982	1000281000	Asia	65.525	962.4213805	61.1185600859081	44	61.5747159471937
China	1987	1084035000	Asia	67.274	1378.904018	61.1185600859081	44	63.5371015638466
China	1992	1164970000	Asia	68.69	1655.784158	61.1185600859081	44	65.1487439322734
China	1997	1230075000	Asia	70.426	2289.234136	61.1185600859081	44	66.7709212276375
China	2002	1280400000	Asia	72.028	3119.280896	61.1185600859081	44	68.1373185404793
China	2007	1318683096	Asia	72.961	4959.114854	61.1185600859081	44	69.4438630420502
Iran	1952	17272000	Asia	44.869	3035.326002	61.1185600859081	44.869	42.9411433823233
Iran	1957	19792000	Asia	47.181	3290.257643	61.1185600859081	44.869	47.2883493522573
Iran	1962	22874000	Asia	49.325	4187.329802	61.1185600859081	44.869	46.5736939433803
Iran	1967	26538000	Asia	52.469	5906.731805	61.1185600859081	44.869	53.8826096143001
Iran	1972	30614000	Asia	55.234	9613.818607	61.1185600859081	44.869	57.5215851305976
Iran	1977	35480679	Asia	57.702	11888.59508	61.1185600859081	44.869	59.5564806946822
Iran	1982	43072751	Asia	59.62	7608.334602	61.1185600859081	44.869	61.5747159471937
Iran	1987	51889696	Asia	63.04	6642.881371	61.1185600859081	44.869	63.5371015638466
Iran	1992	60397973	Asia	65.742	7235.653188	61.1185600859081	44.869	65.1487439322734
Iran	1997	63327987	Asia	68.042	8263.590301	61.1185600859081	44.869	66.7709212276375
Iran	2002	66907826	Asia	69.451	9240.761975	61.1185600859081	44.869	68.1373185404793
Iran	2007	69453570	Asia	70.964	11605.71449	61.1185600859081	44.869	69.4438630420502
Iraq	1952	5441766	Asia	45.32	4129.766056	61.1185600859081	45.32	42.9411433823233
Iraq	1957	6248643	Asia	48.437	6229.333562	61.1185600859081	45.32	47.2883493522573
Iraq	1962	7240260	Asia	51.457	8341.737815	61.1185600859081	45.32	46.5736939433803
Iraq	1967	8519282	Asia	54.459	8931.459811	61.1185600859081	45.32	53.8826096143001
Iraq	1972	10061506	Asia	56.95	9576.037596	61.1185600859081	45.32	57.5215851305976
Iraq	1977	11882916	Asia	60.413	14688.23507	61.1185600859081	45.32	59.5564806946822
Iraq	1982	14173318	Asia	62.038	14517.90711	61.1185600859081	45.32	61.5747159471937
Iraq	1987	16543189	Asia	65.044	11643.57268	61.1185600859081	45.32	63.5371015638466
Iraq	1992	17861905	Asia	59.461	3745.640687	61.1185600859081	45.32	65.1487439322734
Iraq	1997	20775703	Asia	58.811	3076.239795	61.1185600859081	45.32	66.7709212276375
Iraq	2002	24001816	Asia	57.046	4390.717312	61.1185600859081	45.32	68.1373185404793
Iraq	2007	27499638	Asia	59.545	4471.061906	61.1185600859081	45.32	69.4438630420502
Syria	1952	3661549	Asia	45.883	1643.485354	61.1185600859081	45.883	42.9411433823233
Syria	1957	4149908	Asia	48.284	2117.234893	61.1185600859081	45.883	47.2883493522573
Syria	1962	4834621	Asia	50.305	2193.037133	61.1185600859081	45.883	46.5736939433803
Syria	1967	5680812	Asia	53.655	1881.923632	61.1185600859081	45.883	53.8826096143001
Syria	1972	6701172	Asia	57.296	2571.423014	61.1185600859081	45.883	57.5215851305976
Syria	1977	7932503	Asia	61.195	3195.484582	61.1185600859081	45.883	59.5564806946822
Syria	1982	9410494	Asia	64.59	3761.837715	61.1185600859081	45.883	61.5747159471937
Syria	1987	11242847	Asia	66.974	3116.774285	61.1185600859081	45.883	63.5371015638466
Syria	1992	13219062	Asia	69.249	3340.542768	61.1185600859081	45.883	65.1487439322734
Syria	1997	15081016	Asia	71.527	4014.238972	61.1185600859081	45.883	66.7709212276375
Syria	2002	17155814	Asia	73.053	4090.925331	61.1185600859081	45.883	68.1373185404793
Syria	2007	19314747	Asia	74.143	4184.548089	61.1185600859081	45.883	69.4438630420502
Korea, Rep.	1952	20947571	Asia	47.453	1030.592226	61.1185600859081	47.453	42.9411433823233
Korea, Rep.	1957	22611552	Asia	52.681	1487.593537	61.1185600859081	47.453	47.2883493522573
Korea, Rep.	1962	26420307	Asia	55.292	1536.344387	61.1185600859081	47.453	46.5736939433803
Korea, Rep.	1967	30131000	Asia	57.716	2029.228142	61.1185600859081	47.453	53.8826096143001
Korea, Rep.	1972	33505000	Asia	62.612	3030.87665	61.1185600859081	47.453	57.5215851305976
Korea, Rep.	1977	36436000	Asia	64.766	4657.22102	61.1185600859081	47.453	59.5564806946822
Korea, Rep.	1982	39326000	Asia	67.123	5622.942464	61.1185600859081	47.453	61.5747159471937
Korea, Rep.	1987	41622000	Asia	69.81	8533.088805	61.1185600859081	47.453	63.5371015638466
Korea, Rep.	1992	43805450	Asia	72.244	12104.27872	61.1185600859081	47.453	65.1487439322734
Korea, Rep.	1997	46173816	Asia	74.647	15993.52796	61.1185600859081	47.453	66.7709212276375
Korea, Rep.	2002	47969150	Asia	77.045	19233.98818	61.1185600859081	47.453	68.1373185404793
Korea, Rep.	2007	49044790	Asia	78.623	23348.13973	61.1185600859081	47.453	69.4438630420502
Philippines	1952	22438691	Asia	47.752	1272.880995	61.1185600859081	47.752	42.9411433823233
Philippines	1957	26072194	Asia	51.334	1547.944844	61.1185600859081	47.752	47.2883493522573
Philippines	1962	30325264	Asia	54.757	1649.552153	61.1185600859081	47.752	46.5736939433803
Philippines	1967	35356600	Asia	56.393	1814.12743	61.1185600859081	47.752	53.8826096143001
Philippines	1972	40850141	Asia	58.065	1989.37407	61.1185600859081	47.752	57.5215851305976
Philippines	1977	46850962	Asia	60.06	2373.204287	61.1185600859081	47.752	59.5564806946822
Philippines	1982	53456774	Asia	62.082	2603.273765	61.1185600859081	47.752	61.5747159471937
Philippines	1987	60017788	Asia	64.151	2189.634995	61.1185600859081	47.752	63.5371015638466
Philippines	1992	67185766	Asia	66.458	2279.324017	61.1185600859081	47.752	65.1487439322734
Philippines	1997	75012988	Asia	68.564	2536.534925	61.1185600859081	47.752	66.7709212276375
Philippines	2002	82995088	Asia	70.303	2650.921068	61.1185600859081	47.752	68.1373185404793
Philippines	2007	91077287	Asia	71.688	3190.481016	61.1185600859081	47.752	69.4438630420502
Malaysia	1952	6748378	Asia	48.463	1831.132894	61.1185600859081	48.463	42.9411433823233
Malaysia	1957	7739235	Asia	52.102	1810.066992	61.1185600859081	48.463	47.2883493522573
Malaysia	1962	8906385	Asia	55.737	2036.884944	61.1185600859081	48.463	46.5736939433803
Malaysia	1967	10154878	Asia	59.371	2277.742396	61.1185600859081	48.463	53.8826096143001
Malaysia	1972	11441462	Asia	63.01	2849.09478	61.1185600859081	48.463	57.5215851305976
Malaysia	1977	12845381	Asia	65.256	3827.921571	61.1185600859081	48.463	59.5564806946822
Malaysia	1982	14441916	Asia	68	4920.355951	61.1185600859081	48.463	61.5747159471937
Malaysia	1987	16331785	Asia	69.5	5249.802653	61.1185600859081	48.463	63.5371015638466
Malaysia	1992	18319502	Asia	70.693	7277.912802	61.1185600859081	48.463	65.1487439322734
Malaysia	1997	20476091	Asia	71.938	10132.90964	61.1185600859081	48.463	66.7709212276375
Malaysia	2002	22662365	Asia	73.044	10206.97794	61.1185600859081	48.463	68.1373185404793
Malaysia	2007	24821286	Asia	74.241	12451.6558	61.1185600859081	48.463	69.4438630420502
Korea, Dem. Rep.	1952	8865488	Asia	50.056	1088.277758	61.1185600859081	50.056	42.9411433823233
Korea, Dem. Rep.	1957	9411381	Asia	54.081	1571.134655	61.1185600859081	50.056	47.2883493522573
Korea, Dem. Rep.	1962	10917494	Asia	56.656	1621.693598	61.1185600859081	50.056	46.5736939433803
Korea, Dem. Rep.	1967	12617009	Asia	59.942	2143.540609	61.1185600859081	50.056	53.8826096143001
Korea, Dem. Rep.	1972	14781241	Asia	63.983	3701.621503	61.1185600859081	50.056	57.5215851305976
Korea, Dem. Rep.	1977	16325320	Asia	67.159	4106.301249	61.1185600859081	50.056	59.5564806946822
